id,name,image_link,product_link,website_link,product_api_url,api_featured_image
1048,Lippie Pencil,https://cdn.shopify.com/s/files/1/1338/0845/collections/lippie-pencil_grande.jpg?v=1512588769,https://colourpop.com/collections/lippie-pencil,https://colourpop.com,http://makeup-api.herokuapp.com/api/v1/products/1048.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/048/original/open-uri20180708-4-13okqci?1531093614
1047,Blotted Lip,https://cdn.shopify.com/s/files/1/1338/0845/products/brain-freeze_a_800x1200.jpg?v=1502255076,https://colourpop.com/collections/lippie-stix?filter=blotted-lip,https://colourpop.com,http://makeup-api.herokuapp.com/api/v1/products/1047.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/047/original/open-uri20180708-4-e7idod?1531087336
1046,Lippie Stix,https://cdn.shopify.com/s/files/1/1338/0845/collections/blottedlip-lippie-stix_grande.jpg?v=1512588803,https://colourpop.com/collections/lippie-stix,https://colourpop.com,http://makeup-api.herokuapp.com/api/v1/products/1046.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/046/original/open-uri20180708-4-1f333k1?1531086651
1045,No Filter Foundation,https://cdn.shopify.com/s/files/1/1338/0845/products/foundations-lineup_800x1200.jpg?v=1528927785,https://colourpop.com/products/no-filter-matte-foundation,https://colourpop.com/products/no-filter-matte-foundation,http://makeup-api.herokuapp.com/api/v1/products/1045.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/045/original/open-uri20180708-4-4bvqii?1531074237
1044,Lipstick,https://cdn.shopify.com/s/files/1/1016/3243/products/LIPBALM_LID_grande.jpg?v=1496848378,https://www.boosh.ca/collections/all,https://www.boosh.ca/,http://makeup-api.herokuapp.com/api/v1/products/1044.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/044/original/data?1531071233
1043,Serum Foundation,https://3bc01d2807fb1bc0d25c-a86d2521f1af8989841b9619f5314be5.ssl.cf1.rackcdn.com/products/market-img/rdn-serum-foundation-30-r-30ml.png?v=6ab9fcb8ca2abb9828afcf9dcdad9f94,https://deciem.com/product/rdn-serum-foundation-30-r-30ml,https://deciem.com/,http://makeup-api.herokuapp.com/api/v1/products/1043.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/043/original/open-uri20180706-4-nszgw9?1530919194
1042,Coverage Foundation,https://3bc01d2807fb1bc0d25c-a86d2521f1af8989841b9619f5314be5.ssl.cf1.rackcdn.com/products/market-img/rdn-coverage-foundation-33-n-30ml.png?v=daa322f179d80e450613c75826602292,https://deciem.com/product/rdn-coverage-foundation-33-n-30ml,https://deciem.com/,http://makeup-api.herokuapp.com/api/v1/products/1042.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/042/original/open-uri20180706-4-1e74943?1530916234
1041,Liquid Liner,https://www.purpicks.com/wp-content/uploads/2018/06/Zorah-Biocosmetiques-Liquid-Liner.png,https://www.purpicks.com/product/zorah-biocosmetiques-liquid-liner/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1041.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/041/original/open-uri20180630-4-1huiv9y?1530390387
1040,Eyeshadow,https://www.purpicks.com/wp-content/uploads/2018/02/Ombre-Amazonie-CC.png,https://www.purpicks.com/product/zorah-eyeshadow/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1040.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/040/original/open-uri20180630-4-1afkyee?1530390386
1039, Realist Invisible Setting Powder,https://www.purpicks.com/wp-content/uploads/2018/06/w3llpeople-Realist-Invisible-Setting-Powder.jpg,https://www.purpicks.com/product/w3llpeople-realist-invisible-setting-powder/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1039.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/039/original/open-uri20180630-4-rfmkzd?1530390386
1038,B Smudged,https://www.purpicks.com/wp-content/uploads/2018/06/Sally-B_s-Skin-Yummies-B-Smudged-1.jpg,https://www.purpicks.com/product/sally-bs-skin-yummies-b-smudged/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1038.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/038/original/open-uri20180630-4-xhqdne?1530390385
1037,B Glossy Lip Gloss,https://www.purpicks.com/wp-content/uploads/2018/06/Sally-B_s-Skin-Yummies-B-Glossy-Lip-Gloss.jpg,https://www.purpicks.com/product/sally-bs-skin-yummies-b-glossy-lip-gloss/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1037.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/037/original/open-uri20180630-4-1fa1p2f?1530390384
1036,Multi Purpose Powder - Blush & Eye,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Blush-_-Eye-1.jpg,https://www.purpicks.com/product/rejuva-minerals-multi-purpose-powder-blush-eye/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1036.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/036/original/open-uri20180630-4-ign3hh?1530390384
1035,Multi Purpose Powder - Blush & Eye,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Blush-_-Eye-1.jpg,https://www.purpicks.com/product/rejuva-minerals-multi-purpose-powder-blush-eye/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1035.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/035/original/open-uri20180630-4-n6wb0y?1530390383
1034,Multi Purpose Powder - Eye Shadow & Face,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Eye-Shadow-Face-1.jpg,https://www.purpicks.com/product/rejuva-minerals-multi-purpose-powder-eye-shadow-face/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1034.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/034/original/open-uri20180630-4-1n63e1y?1530390382
1033,Pressed Powder Foundation,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Eye-Shadow-Face-1.jpg,https://www.purpicks.com/product/rejuva-minerals-multi-purpose-powder-eye-shadow-face/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1033.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/033/original/open-uri20180630-4-1mibdm?1530390382
1032,Bronzer - loose,https://www.purpicks.com/wp-content/uploads/2018/03/rejuva-minerals-bronzer.jpg,https://www.purpicks.com/product/rejuva-minerals-bronzer-caribbean/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1032.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/032/original/open-uri20180630-4-1bl3btv?1530390381
1031,Bronzer - pressed,https://www.purpicks.com/wp-content/uploads/2018/03/rejuva-minerals-bronzer.jpg,https://www.purpicks.com/product/rejuva-bronzer-light/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1031.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/031/original/open-uri20180630-4-1axfay6?1530390380
1030,Lip Gloss,https://www.purpicks.com/wp-content/uploads/csm/sunset-bronze-pennylaneorganics1.jpg,https://www.purpicks.com/product/penny-lane-organics-lip-gloss/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1030.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/030/original/open-uri20180630-4-ucbwbt?1530390380
1029,Amalia,https://www.purpicks.com/wp-content/uploads/2018/06/Nudus-Amalia.jpg,https://www.purpicks.com/product/nudus-amalia/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1029.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/029/original/open-uri20180630-4-1rfkucb?1530390379
1028,Pressed Foundation,https://www.purpicks.com/wp-content/uploads/csm/caramel_1024x1024_e5fbf151-0cfd-42c9-a5ec-f49d6104bcbc1.jpg,https://www.purpicks.com/product/marie-natie-pressed-foundation/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1028.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/028/original/open-uri20180630-4-1u219s0?1530390378
1027,Pressed Eye Shadow,https://www.purpicks.com/wp-content/uploads/csm/pressed_eyeshadow_LORES_1024x1024_55deb6c3-b7cd-4cb5-9ede-f2931c07312a1.jpg,https://www.purpicks.com/product/marie-natie-pressed-eye-shadow/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1027.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/027/original/open-uri20180630-4-2ii6k2?1530390377
1026,Mineral Blush,https://www.purpicks.com/wp-content/uploads/csm/Blush_copy_1024x1024_edd99d6d-301e-4ba1-aa74-a33d21147b7c1.jpg,https://www.purpicks.com/product/marie-natie-mineral-blush/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1026.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/026/original/open-uri20180630-4-18e9ua7?1530390377
1025,Perfect Lash Mascara,https://www.purpicks.com/wp-content/uploads/2017/06/marie-natie-perfect-lash-mascara.png,https://www.purpicks.com/product/marie-natie-perfect-lash-mascara/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1025.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/025/original/open-uri20180630-4-yxmmga?1530390376
1024,Loose Mineral Eyeshadow,https://www.purpicks.com/wp-content/uploads/csm/Loose_MineralEyeshadow_1024x1024_a958d62b-c518-4548-a2cd-9c8981f5edee1.jpg,https://www.purpicks.com/product/marie-natie-loose-mineral-eyeshadow/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1024.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/024/original/open-uri20180630-4-13b5ehh?1530390375
1023,Lipstick,https://www.purpicks.com/wp-content/uploads/csm/Evelyn_Pic1.jpg,https://www.purpicks.com/product/marie-natie-lipstick/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1023.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/023/original/open-uri20180630-4-149dwc3?1530390375
1022,Lip Gloss,https://www.purpicks.com/wp-content/uploads/csm/Envy1.jpg,https://www.purpicks.com/product/lip-gloss/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1022.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/022/original/data?1530390374
1021,Gel Liner,https://www.purpicks.com/wp-content/uploads/csm/Photo10_12001.jpg,https://www.purpicks.com/product/marie-natie-gel-liner/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1021.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/021/original/open-uri20180630-4-10sgmvz?1530390373
1020,Eyeliner,https://www.purpicks.com/wp-content/uploads/csm/Eyeliner-Group_300dpi_1024x1024_a2ac069c-f517-46bf-a215-8d31f5e948c91.jpg,https://www.purpicks.com/product/marie-natie-eyeliner/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1020.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/020/original/open-uri20180630-4-y548d5?1530390373
1019,Mineral Eye Brow Liner Charcoal Brown,https://www.purpicks.com/wp-content/uploads/2018/06/Maia%E2%80%99s-Mineral-Galaxy-Mineral-Eye-Brow-Liner-Charcoal-Brown.jpg,https://www.purpicks.com/product/maias-mineral-galaxy-mineral-eye-brow-liner-charcoal-brown/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1019.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/019/original/open-uri20180630-4-1h8zp2k?1530390372
1018,Mascara,https://www.purpicks.com/wp-content/uploads/2018/03/lotus-cosmetics-usa-mascara-black.png,https://www.purpicks.com/product/lotus-cosmetics-usa-mascara/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1018.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/018/original/open-uri20180630-4-g58t74?1530390371
1017,Creme to Powder Blush,https://www.purpicks.com/wp-content/uploads/2018/03/lotus-cosmetics-usa-creme-to-powder-blush.png,https://www.purpicks.com/product/lotus-cosmetics-usa-creme-powder-blush/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1017.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/017/original/open-uri20180630-4-1r5paz3?1530390370
1016,Eye Shadow Palette Mesmerize,http://www.purpicks.com/wp-content/uploads/2018/03/lotus-cosmetics-usa-eye-shadow-palette-mesmerize.png,https://www.purpicks.com/product/lotus-cosmetics-usa/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1016.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/016/original/open-uri20180630-4-1mmjptw?1530390369
1015,Eye Shadow Palette Deluxe,http://www.purpicks.com/wp-content/uploads/2018/03/lotus-cosmetics-usa-eye-shadow-palette-deluxe.png,https://www.purpicks.com/product/lotus-cosmetics-usa/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1015.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/015/original/open-uri20180630-4-egfs2g?1530390369
1014,Eye Shadow Palette Smokey,http://www.purpicks.com/wp-content/uploads/2018/03/lotus-cosmetics-usa-eye-shadow-palette-smokey.png,https://www.purpicks.com/product/lotus-cosmetics-usa/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1014.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/014/original/open-uri20180630-4-1y604g6?1530390368
1013,Eye Shadow Palette Seduction,http://www.purpicks.com/wp-content/uploads/2018/03/lotus-cosmetics-usa-eye-shadow-palette-seduction.png,https://www.purpicks.com/product/lotus-cosmetics-usa/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1013.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/013/original/open-uri20180630-4-1x4t7kg?1530390367
1012,Eye Shadow Palette Cocoa,https://www.purpicks.com/wp-content/uploads/2018/03/lotus-cosmetics-usa-eye-shadow-palette-cocoa.png,https://www.purpicks.com/product/lotus-cosmetics-usa/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1012.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/012/original/open-uri20180630-4-1rlpw5a?1530390367
1011,Volumising Mascara,https://www.purpicks.com/wp-content/uploads/2018/06/Green-People-Volumising-Mascara-Black.jpg,https://www.purpicks.com/product/green-people-volumising-mascara-black/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1011.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/011/original/open-uri20180630-4-ojcehy?1530390366
1010,Conch Lipstick,https://www.purpicks.com/wp-content/uploads/2018/06/coastal-classic-creations-conch-lipstick.png,https://www.purpicks.com/product/coastal-classic-creations-conch-lipstick/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1010.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/010/original/open-uri20180630-4-dywvay?1530390364
1009,Reflect Lip Gloss,https://www.purpicks.com/wp-content/uploads/2018/04/cest-moi-reflect-lip-gloss-1.png,https://www.purpicks.com/product/reflect-lip-gloss/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1009.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/009/original/open-uri20180630-4-xznfso?1530390363
1008,Muse Mascara,https://www.purpicks.com/wp-content/uploads/2018/04/cest-moi-muse-mascara.png,https://www.purpicks.com/product/muse-mascara/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1008.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/008/original/open-uri20180630-4-bk6ign?1530390362
1007,Luminary Lip Crayon,https://www.purpicks.com/wp-content/uploads/2018/04/cest-moi-luminary-lip-crayon.png,https://www.purpicks.com/product/luminary-lip-crayon/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1007.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/007/original/open-uri20180630-4-1m2hvd7?1530390361
1006,Fearless Eyeliner,https://www.purpicks.com/wp-content/uploads/2018/04/cest-moi-fearless-eyeliner-pencil.png,https://www.purpicks.com/product/fearless-eyeliner/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1006.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/006/original/open-uri20180630-4-u4c1jh?1530390360
1005,Liquid Eye Shadow,http://www.purpicks.com/wp-content/uploads/2018/06/Alva-Liquid-Eye-Shadow-1-Pale-Almond.png,http://www.purpicks.com/product/alva-liquid-eye-shadow-1-pale-almond/,https://purpicks.com/,http://makeup-api.herokuapp.com/api/v1/products/1005.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/005/original/open-uri20180630-4-1eau5wj?1530390360
1004,Stretch Concealer,https://static-assets.glossier.com/production/spree/images/attachments/000/001/631/portrait_normal/SC_Carousel_1_copy_2.jpg?1506948615,https://www.glossier.com/products/stretch-concealer,https://www.glossier.com,http://makeup-api.herokuapp.com/api/v1/products/1004.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/004/original/open-uri20171227-4-1wp63cr?1514344255
1003,Cloud Paint,https://static-assets.glossier.com/production/spree/images/attachments/000/001/241/portrait_normal/CP_PDP_02.jpg?1488382023,https://www.glossier.com/products/cloud-paint,https://www.glossier.com,http://makeup-api.herokuapp.com/api/v1/products/1003.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/003/original/open-uri20171227-4-13ivnwv?1514343870
1002,Wowder,https://static-assets.glossier.com/production/spree/images/attachments/000/001/476/portrait_normal/carousel-1.jpg?1501534121,https://www.glossier.com/products/wowder,https://www.glossier.com,http://makeup-api.herokuapp.com/api/v1/products/1002.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/002/original/open-uri20171227-4-1ne7r73?1514343097
1001,Haloscope,https://static-assets.glossier.com/production/spree/images/attachments/000/001/109/portrait_normal/Haloscope_01-compressor.jpg?1498613775,https://www.glossier.com/products/haloscope,https://www.glossier.com,http://makeup-api.herokuapp.com/api/v1/products/1001.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/001/original/open-uri20171227-4-1das33x?1514342770
1000,Perfecting Skin Tint,https://static-assets.glossier.com/production/spree/images/attachments/000/000/726/portrait_normal/PST_Carousel_02-compressor.jpg?1470088244,https://www.glossier.com/products/perfecting-skin-tint,https://www.glossier.com,http://makeup-api.herokuapp.com/api/v1/products/1000.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/000/original/open-uri20171227-4-14arcgf?1514342096
999,Generation G,https://static-assets.glossier.com/production/spree/images/attachments/000/001/239/portrait_normal/GenG2.jpg?1487709747,https://www.glossier.com/products/generation-g,https://www.glossier.com,http://makeup-api.herokuapp.com/api/v1/products/999.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/999/original/open-uri20171227-4-2ul0s6?1514341420
998,Fly With Me Mascara,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwd5e25f68/ProductImages/Eyes/Fly_With_Me_Mascara/800897141431_flywithmemascara_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/fly-with-me-mascara/NYX_018.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/998.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/998/original/data?1514082787
997,Propel My Eyes Mascara,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw8068dbc4/ProductImages/Eyes/Propel_My_Eyes_Mascara/propelmyeyesmascara_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/propel-my-eyes-mascara/NYX_020.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/997.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/997/original/data?1514082787
996,Proof It! Waterproof Mascara Top Coat,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw31cb2063/ProductImages/Eyes/Proof_It_Waterproof_Mascara_Top_Coat/proofitwaterproofmascaratopcoat_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/proof-it-waterproof-mascara-top-coat/NYX_179.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/996.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/996/original/data?1514082786
995,Big & Loud Lash Primer,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwa4949d3a/ProductImages/Eyes/Big_And_Loud_Lash_Primer/bigandloudlashprimer_alt1.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/big-and-loud-lash-primer/NYX_166.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/995.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/995/original/data?1514082785
994,Double Stacked Mascara,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw255fbdae/ProductImages/2016/Eyes/Double_Stacked_Mascara/doublestackedmascara_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/double-stacked-mascara/NYX_341.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/994.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/994/original/open-uri20171224-4-1shcfum?1514082785
993,Doll Eye Mascara,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw2e036256/ProductImages/Eyes/Doll_Eye_Mascara/800897123543_dolleyemascara_longlash_black_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/doll-eye-mascara/NYX_017.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/993.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/993/original/data?1514082784
992,The Skinny Mascara,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwcb91e11f/ProductImages/Eyes/The_Skinny_Mascara/theskinnymascara_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/the-skinny-mascara/NYX_183.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/992.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/992/original/data?1514082782
991,Worth the Hype Volumizing & Lengthening Mascara,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwb654afff/ProductImages/2018/Eyes/Worth_The_Hype_Volumizing_Mascara/800897140250_worththehypevolumizingmascara_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/worth-the-hype-volumizing-lengthening-mascara/NYX_590.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/991.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/991/original/data?1514082782
990,Boudoir Mascara Collection,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwda9f6cec/ProductImages/Eyes/Boudoir_Mascara_Collection/boudoirmascaracollection_main.jpg.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/boudoir-mascara-collection/NYX_060.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/990.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/990/original/open-uri20171224-4-1xdrjhl?1514082780
989,Color Mascara,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw8044f7e7/ProductImages/Eyes/Color_Mascara/colormascara_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/color-mascara/NYX_124.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/989.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/989/original/open-uri20171224-4-1gh72x0?1514082779
988,Super Luscious Mascara,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw97d7c9f2/ProductImages/Eyes/Super_Luscious_Mascara/superlusciousmascara_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/super-luscious-mascara/NYX_122.html?cgid=mascara,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/988.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/988/original/open-uri20171224-4-1lbpgue?1514082777
987,Eyebrow Marker,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwe10bfffa/ProductImages/Eyes/Eyebrow_Marker/eyebrowmarker_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/eyebrow-marker/NYX_034.html?cgid=brows,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/987.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/987/original/data?1514082776
986,Eyebrow Kit With Stencil,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw2636bb00/ProductImages/Eyes/Eyebrow_Kit_with_Stencils/800897142957_eyebrowkitstencil_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/eyebrow-kit-with-stencil/NYX_033.html?cgid=brows,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/986.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/986/original/open-uri20171224-4-14z5x4y?1514082775
985,Eyebrow Push-Up Bra,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwadba3ae6/ProductImages/Eyes/Eyebrow_Push_Up_Bra/eyebrowpushupbra_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/eyebrow-push-up-bra/NYX_030.html?cgid=brows,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/985.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/985/original/data?1514082775
984,3-Dimensional Brow Marker,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw1e63b16f/ProductImages/2017/Eyes/3Dimensional_Brow_Marker/3dimensionalbrowmarker_main.jpg?sw=390&sh=390&sm=fit,https://www.nyxcosmetics.com/3-dimensional-brow-marker/NYX_499.html?cgid=brows,https://www.nyxcosmetics.com,http://makeup-api.herokuapp.com/api/v1/products/984.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/984/original/open-uri20171224-4-1uh3nw7?1514082773
