product_id,product_name,colour_name,hex_value
758,Different Lipstick,A Different Grape,#8c3050
758,Different Lipstick,Sugared Grapefruit,#e26872
758,Different Lipstick,Think Bronze,#b96565
758,Different Lipstick,Guava Stain,#B76E74
758,Different Lipstick,Sweet Honey,#DC555E
758,Different Lipstick,Plum Brandy,#9f3245
758,Different Lipstick,Surprise,#8f4a4e
758,Different Lipstick,Shy,#a44155
758,Different Lipstick,Angel Red,#9c0b2d
758,Different Lipstick,Raspberry Glace,#ab455e
758,Different Lipstick,Ripe Raisin,#CC364C
758,Different Lipstick,Spiced Apple,#A3555D
758,Different Lipstick,Tenderheart,#984a37
758,Different Lipstick,Glazed Berry,#dd587c
758,Different Lipstick,Bronze Leaf,#AD665D
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Nude Pop,#d88282
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Lava Pop,#d7142e
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Sugar Pop,#cc6674
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Cocoa Pop,#a65957
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Sweetie Pop,#ff1e5a
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Peace Pop,#6a1144
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Wink Pop,#ec878d
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Go-Go Pop,#ef005f
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Love Pop,#924257
757,Clinique Pop™ Lacquer Lip Colour + Primer  ,Happy Pop,#ff3d3c
756,Clinique Pop Glaze&trade; Sheer Lip Colour + Primer,Bubblegum Pop,#f276a2
756,Clinique Pop Glaze&trade; Sheer Lip Colour + Primer,Sugar Plum Pop,#c05c67
756,Clinique Pop Glaze&trade; Sheer Lip Colour + Primer,Sprinkle Pop,#cc376a
756,Clinique Pop Glaze&trade; Sheer Lip Colour + Primer,Fireball Pop,#c12838
756,Clinique Pop Glaze&trade; Sheer Lip Colour + Primer,Melon Drop Pop,#f45c5f
756,Clinique Pop Glaze&trade; Sheer Lip Colour + Primer,Licorice Pop,#731e3b
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Super Strawberry,#b1515d
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Heaping Hazelnut,#b76f69
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Graped-Up,#954b57
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Whole Lotta Honey,#af6262
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Fuller Fig,#9b4344
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Richer Raisin,#853f36
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Two Ton Tomato,#ce1f1d
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Mega Melon,#c45a5b
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Oversized Orange,#f66366
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Chunky Cherry,#c04156
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Pudgy Peony,#b11f60
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Woppin' Watermelon,#e17587
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Bountiful Blush,#984d50
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Curvy Candy,#e76477
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Mighty Mimosa,#e3727c
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Voluptuous Violet,#8f3851
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Plumped Up Pink,#f7659e
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Supreme Sorbet,#f09495
755,Chubby Stick&trade; Moisturizing Lip Colour Balm,Jumbo Jasmine,#a7354b
754,Clinique Pop™ Matte Lip Colour + Primer,Bold Pop,#4a1323
754,Clinique Pop™ Matte Lip Colour + Primer,Ruby Pop,#a8100b
754,Clinique Pop™ Matte Lip Colour + Primer,Rose Pop,#961741
754,Clinique Pop™ Matte Lip Colour + Primer,Pow Pop,#7f2d55
754,Clinique Pop™ Matte Lip Colour + Primer,Graffiti Pop,#cc0d49
754,Clinique Pop™ Matte Lip Colour + Primer,Clove Pop,#592a26
754,Clinique Pop™ Matte Lip Colour + Primer,Peppermint Pop,#a80028
754,Clinique Pop™ Matte Lip Colour + Primer,Cute Pop,#a54b60
754,Clinique Pop™ Matte Lip Colour + Primer,Shock Pop,#af1a58
754,Clinique Pop™ Matte Lip Colour + Primer,Coral Pop,#d3313f
754,Clinique Pop™ Matte Lip Colour + Primer,Mod Pop,#de387d
754,Clinique Pop™ Matte Lip Colour + Primer,Icon Pop,#900925
754,Clinique Pop™ Matte Lip Colour + Primer,Peony Pop,#dc7587
754,Clinique Pop™ Matte Lip Colour + Primer,Blushing Pop,#9f5859
754,Clinique Pop™ Matte Lip Colour + Primer,Avant Garde Pop,#301018
754,Clinique Pop™ Matte Lip Colour + Primer,Beach Pop,#8e4546
753,Clinique Pop&trade; Lip Colour + Primer,Nude Pop,#d3796e
753,Clinique Pop&trade; Lip Colour + Primer,Fab Pop,#f37e91
753,Clinique Pop&trade; Lip Colour + Primer,Beige Pop,#e08e7f
753,Clinique Pop&trade; Lip Colour + Primer,Melon Pop,#f47b74
753,Clinique Pop&trade; Lip Colour + Primer,Bare Pop,#b75c54
753,Clinique Pop&trade; Lip Colour + Primer,Sweet Pop,#eb6b8a
753,Clinique Pop&trade; Lip Colour + Primer,Wow Pop,#ef5498
753,Clinique Pop&trade; Lip Colour + Primer,Grape Pop,#974b6a
753,Clinique Pop&trade; Lip Colour + Primer,Poppy Pop,#eb4944
753,Clinique Pop&trade; Lip Colour + Primer,Plum Pop,#b45865
753,Clinique Pop&trade; Lip Colour + Primer,Punch Pop,#cb254c
753,Clinique Pop&trade; Lip Colour + Primer,Cherry Pop,#b90e26
753,Clinique Pop&trade; Lip Colour + Primer,Love Pop,#8d3949
753,Clinique Pop&trade; Lip Colour + Primer,Passion Pop,#750d15
753,Clinique Pop&trade; Lip Colour + Primer,Berry Pop,#641126
753,Clinique Pop&trade; Lip Colour + Primer,Cola Pop,#5a1e1b
752,Clinique Pop&trade; Lip Shadow Cushion Matte Lip Powder,Blossom Pop,#BB5974
752,Clinique Pop&trade; Lip Shadow Cushion Matte Lip Powder,Dune Pop,#9F6469
752,Clinique Pop&trade; Lip Shadow Cushion Matte Lip Powder,Fuchsia Pop,#C91C67
752,Clinique Pop&trade; Lip Shadow Cushion Matte Lip Powder,Fiesta Pop,#A82F5B
752,Clinique Pop&trade; Lip Shadow Cushion Matte Lip Powder,Crimson Pop,#C02840
752,Clinique Pop&trade; Lip Shadow Cushion Matte Lip Powder,Bright Pop,#C6243C
752,Clinique Pop&trade; Lip Shadow Cushion Matte Lip Powder,Brown Sugar Pop,#83403C
752,Clinique Pop&trade; Lip Shadow Cushion Matte Lip Powder,Fun Pop,#713547
740,"
                            Junon
                            ",108 Muguet,#FCD9CB
740,"
                            Junon
                            ",445 Coral Crush,#EA4D54
740,"
                            Junon
                            ",155 Tra-la-la,#F9C8C8
740,"
                            Junon
                            ",268 Ruban,#F7B6B6
740,"
                            Junon
                            ",785 Cosmopolite,#B63853
740,"
                            Junon
                            ",338 Mirage,#952D73
740,"
                            Junon
                            ",306 Trianon,#A3948B
740,"
                            Junon
                            ",403 Palais Royal,#977D7B
740,"
                            Junon
                            ",413 Grège,#D2A896
740,"
                            Junon
                            ",494 Junon,#617686
740,"
                            Junon
                            ",537 Riviera,#E73326
740,"
                            Junon
                            ",551 Aventure,#E61E32
740,"
                            Junon
                            ",575 Wonderland,#E83B53
740,"
                            Junon
                            ",659 Lucky,#E40040
740,"
                            Junon
                            ",661 Bonheur,#E40B6E
740,"
                            Junon
                            ",669 Fizz Pink,#DB1057
740,"
                            Junon
                            ",754 Pandore,#C90206
740,"
                            Junon
                            ",769 Front Row,#C60F54
740,"
                            Junon
                            ",853 Massaï,#780C18
740,"
                            Junon
                            ",970 Nuit 1947,#340000
740,"
                            Junon
                            ",999 Rouge 999,#A10705
730,"
                            Matte
                            ",162 Miss Satin,#F39994
730,"
                            Matte
                            ",614 Jungle Matte,#C78377
730,"
                            Matte
                            ",979 Poison Metal,#6D1724
730,"
                            Matte
                            ",999 Matte,#A50809
729,"
                            Poison Metal
                            ",162 Miss Satin,#F39994
729,"
                            Poison Metal
                            ",614 Jungle Matte,#C78377
729,"
                            Poison Metal
                            ",979 Poison Metal,#6D1724
729,"
                            Poison Metal
                            ",999 Matte,#A50809
728,"
                            Jungle Matte
                            ",162 Miss Satin,#F39994
728,"
                            Jungle Matte
                            ",614 Jungle Matte,#C78377
728,"
                            Jungle Matte
                            ",979 Poison Metal,#6D1724
728,"
                            Jungle Matte
                            ",999 Matte,#A50809
727,"
                            Miss Satin
                            ",162 Miss Satin,#F39994
727,"
                            Miss Satin
                            ",614 Jungle Matte,#C78377
727,"
                            Miss Satin
                            ",979 Poison Metal,#6D1724
727,"
                            Miss Satin
                            ",999 Matte,#A50809
726,"
                            Mineral
                            ",201 Mineral,#C0CAB7
725,"
                            Sauvage
                            ",550 Tease,#ED7C90
725,"
                            Sauvage
                            ",684 Diabolo,#EA508D
725,"
                            Sauvage
                            ",924 Sauvage,#481B2A
724,"
                            Diabolo
                            ",550 Tease,#ED7C90
724,"
                            Diabolo
                            ",684 Diabolo,#EA508D
724,"
                            Diabolo
                            ",924 Sauvage,#481B2A
723,"
                            Tease
                            ",550 Tease,#ED7C90
723,"
                            Tease
                            ",684 Diabolo,#EA508D
723,"
                            Tease
                            ",924 Sauvage,#481B2A
722,"
                            Precious Rocks
                            ",001 Precious Rocks,#CAAB54
721,"
                            Amethyst
                            ",673 Ruby,#BC2D48
721,"
                            Amethyst
                            ",745 Grenat,#970530
721,"
                            Amethyst
                            ",809 Emerald,#006D66
721,"
                            Amethyst
                            ",998 Amethyst,#511B38
720,"
                            Emerald
                            ",673 Ruby,#BC2D48
720,"
                            Emerald
                            ",745 Grenat,#970530
720,"
                            Emerald
                            ",809 Emerald,#006D66
720,"
                            Emerald
                            ",998 Amethyst,#511B38
719,"
                            Grenat
                            ",673 Ruby,#BC2D48
719,"
                            Grenat
                            ",745 Grenat,#970530
719,"
                            Grenat
                            ",809 Emerald,#006D66
719,"
                            Grenat
                            ",998 Amethyst,#511B38
718,"
                            Ruby
                            ",673 Ruby,#BC2D48
718,"
                            Ruby
                            ",745 Grenat,#970530
718,"
                            Ruby
                            ",809 Emerald,#006D66
718,"
                            Ruby
                            ",998 Amethyst,#511B38
717,All-In-Brow 3D,001 Brown,#786557
716,Sourcils Poudre,093 Black,#37342C
716,Sourcils Poudre,433 Ash Blonde,#8A6B55
716,Sourcils Poudre,453 Soft Brown,#583D2F
716,Sourcils Poudre,593 Brown,#68403E
716,Sourcils Poudre,653 Blonde,#A0795F
716,Sourcils Poudre,693 Dark Brown,#614D42
715,DIORSHOW BROW STYLER,001 Universal Brown,#685656
715,DIORSHOW BROW STYLER,002 Universal Dark Brown,#6D5B42
715,DIORSHOW BROW STYLER,003 Auburn,#683E28
715,DIORSHOW BROW STYLER,021 Chestnut,#92673F
714,DIORSHOW BOLD BROW - Christmas 2017 Limited Edition,004 Gold,#D2AF75
713,DIORSHOW BOLD BROW,002 Dark,#6F5246
713,DIORSHOW BOLD BROW,011 Light,#A07B66
713,DIORSHOW BOLD BROW,021 Medium,#8C5F3D
712,Diorshow Art Pen,095 Catwalk Black,gray6
711,Diorliner,098 Black,black
711,Diorliner,798 Brown,#7E5F5C
710,Dior Addict It-Line,099 It-Black,gray8
709,Eyeliner Waterproof,594 Intense Brown,#533638
709,Eyeliner Waterproof,094 Trinidad Black,gray9
709,Eyeliner Waterproof,254 Captivating Blue,#456C89
708,DIORSHOW KHÔL,099 Black Khôl,#282828
708,DIORSHOW KHÔL,009 White Khôl,#F2F3EF
708,DIORSHOW KHÔL,529 Beige Khôl,#F8D9BF
707,Diorshow Pro Liner Waterproof,062 Pro Grege,#7A6B64
707,Diorshow Pro Liner Waterproof,042 PRO GREY,gray50
707,Diorshow Pro Liner Waterproof,082 Pro Anthracite,#3D474A
707,Diorshow Pro Liner Waterproof,092 PRO BLACK,#2F2F34
707,Diorshow Pro Liner Waterproof,182 PRO PURPLE,#534862
707,Diorshow Pro Liner Waterproof,272 PRO BLUE,#354862
707,Diorshow Pro Liner Waterproof,282 Pro Navy,#323B57
707,Diorshow Pro Liner Waterproof,472 PRO KHAKI,#60683D
707,Diorshow Pro Liner Waterproof,582 PRO BROWN,#5A4545
707,Diorshow Pro Liner Waterproof,772 Pro Mahogany,#55343D
706,Diorshow Iconic,090 Black,#0A0C0D
706,Diorshow Iconic,268 Navy,#4D6895
706,Diorshow Iconic,698 Chestnut,#5A413D
705,Diorshow Iconic Overcurl,090 Over Black,gray2
705,Diorshow Iconic Overcurl,264 Over Blue,#20214E
705,Diorshow Iconic Overcurl,694 Over Brown,#43332B
704,Dior Addict It-Lash,092 It-Black,black
703,Diorshow New Look,090 New Look Black,#0A0C0D
703,Diorshow New Look,264 New Look Blue,#00011F
703,Diorshow New Look,694 New Look Brown,#301800
702,Diorshow Black Out,099 Kohl Black,#0A0C0D
701,DIORSHOW,088 Pro Anthracite,#3D474A
701,DIORSHOW,090 PRO BLACK,#020202
701,DIORSHOW,168 PRO PURPLE,#45306F
701,DIORSHOW,258 PRO BLUE,#071641
701,DIORSHOW,288 Pro Navy,#323B57
701,DIORSHOW,698 PRO BROWN,#402A14
701,DIORSHOW,778 Pro Mahogany,#55343D
701,DIORSHOW,868 Pro Magenta,#6E3650
700,DIORSHOW PUMP'N'VOLUME,090 Black Pump,black
697,Couture Colour Wardrobe palette,000,#C48A80
696,Colour Design Eye palette,000,#A18783
695,Eye Reviver,001,#A48473
694,5 COULEURS DESIGNER,008 SMOKY DESIGN,#C1C0BF
694,5 COULEURS DESIGNER,208 NAVY DESIGN,#C5C5CC
694,5 COULEURS DESIGNER,308 KHAKI DESIGN,#CDC8BD
694,5 COULEURS DESIGNER,508 NUDE PINK DESIGN,#D4C3BD
694,5 COULEURS DESIGNER,708 AMBER DESIGN,#D2C2B4
694,5 COULEURS DESIGNER,718 TAUPE DESIGN,#CDBFB9
693,5 COULEURS PRECIOUS ROCKS - Christmas 2017 Limited Edition,347 Emerald,#D7D8CC
693,5 COULEURS PRECIOUS ROCKS - Christmas 2017 Limited Edition,857 Ruby,#DCC1BF
692,5 COULEURS,157 Magnify,#D9CED4
692,5 COULEURS,277 Defy,#C5C9D1
692,5 COULEURS,357 Electrify,#CFD1D1
692,5 COULEURS,537 Touch,#E6D8D1
692,5 COULEURS,567 Adore,#DACFC9
692,5 COULEURS,647 Undress,#DCCBC3
692,5 COULEURS,657 Expose,#D8C9BC
692,5 COULEURS,757 Dream,#D9CDCE
692,5 COULEURS,767 Inflame,#E2CCC7
692,5 COULEURS,777 Exalt,#E0CBC8
692,5 COULEURS,797 Feel,#D1BFBA
691,Diorshow Mono,006 Infinity,#E8E5DF
691,Diorshow Mono,522,#EED8BE
691,Diorshow Mono,060,#8F7582
691,Diorshow Mono,026 Techno,#BCBABB
691,Diorshow Mono,071 Radical,#808285
691,Diorshow Mono,081 Runway,#5D6265
691,Diorshow Mono,094 Gravity,#676D81
691,Diorshow Mono,173 Evening,#7B8094
691,Diorshow Mono,184 Temptation,#8E6688
691,Diorshow Mono,240 Air,#ADB8D2
691,Diorshow Mono,296 Show,#373C66
691,Diorshow Mono,480 Nature,#B3B478
691,Diorshow Mono,516 Delicate,#EDD8C0
691,Diorshow Mono,530 Gallery,#E0B798
691,Diorshow Mono,554 Minimalism,#CAB6AB
691,Diorshow Mono,564 Fire,#CFB289
691,Diorshow Mono,573 Mineral,#CDA284
691,Diorshow Mono,583 Animal,#7D625A
691,Diorshow Mono,616 Pulse,#F3E0B0
691,Diorshow Mono,623 Feeling,#F2C9B1
691,Diorshow Mono,658 Cosmopolite,#D6AF98
691,Diorshow Mono,684 Reflection,#A77B60
691,Diorshow Mono,756 Front Row,#A58887
691,Diorshow Mono,764 Fusion,#DF8772
691,Diorshow Mono,794 Fever,#9A716C
691,Diorshow Mono,826 Backstage,#EBC3C9
691,Diorshow Mono,848 Focus,#E59EB9
691,Diorshow Mono,994 Power,#906B83
690,Diorshow Fusion Mono Matte,091 Nocturne,#363A3E
690,Diorshow Fusion Mono Matte,721 Songe,#E5BAA8
689,Diorshow Fusion Mono,001 Lune,#EDE9E6
689,Diorshow Fusion Mono,381 Millenium,#93867A
689,Diorshow Fusion Mono,661 Météore,#BD9171
689,Diorshow Fusion Mono,771,#BD9E9B
689,Diorshow Fusion Mono,881 Hypnotique,#826A73
689,Diorshow Fusion Mono,981,#8B4E78
687,Diorskin Rosy Glow,001 Petal,#F1C0D7
686,DIORBLUSH PRECIOUS ROCKS - Christmas 2017 Limited Edition,864 Precious Rocks,#EF8687
685,Diorblush Sculpt,001 Pink Shape,#DA9A8E
685,Diorblush Sculpt,002 Coral Shape,#D6A086
685,Diorblush Sculpt,003 Beige Contour,#D3A895
685,Diorblush Sculpt,004 Brown Contour,#C69E8A
684,Diorblush,556 Amber Show,#EA8166
684,Diorblush,553 Cocktail Peach,#E17D70
684,Diorblush,566 Brown Milly,#AB6F70
684,Diorblush,586 Orange Riviera,#EF7A5B
684,Diorblush,676 Coral Cruise,#ED7167
684,Diorblush,746 Beige Nude,#E6A397
684,Diorblush,756 Rose Chérie,#EB8881
684,Diorblush,829 Miss Pink,#F09BA1
684,Diorblush,849 Mimi Bronze,#C17E6A
684,Diorblush,861 Rose Darling,#EB81A5
684,Diorblush,876 Happy Cherry,#EF7B88
684,Diorblush,889 New Red,#EB5E6D
684,Diorblush,896 Redissimo,#EB5C54
684,Diorblush,939 Rose Libertine,#D88D8C
683,Diorskin Nude Air Tan,001 Golden Honey,#CD9163
683,Diorskin Nude Air Tan,002 Amber,#CD9068
683,Diorskin Nude Air Tan,003 Cinnamon,#D8996C
683,Diorskin Nude Air Tan,035 Matte Cinnamon,#B17252
682,Diorskin Nude Air Glow Powder,001 Fresh Tan,#D59A72
682,Diorskin Nude Air Glow Powder,002 Fresh Light,#D69D7B
682,Diorskin Nude Air Glow Powder,004 Warm Light,#DB9781
681,Diorskin Nude Air loose powder,010 Ivory,#FEE6CF
681,Diorskin Nude Air loose powder,012 Pink,#FCDEDD
681,Diorskin Nude Air loose powder,020 Light Beige,#EFCEB0
681,Diorskin Nude Air loose powder,030 Medium Beige,#E8BA92
680,Diorskin nude air powder,020 Light Beige,#E7BEA0
680,Diorskin nude air powder,030 Medium Beige,#DDAD84
679,DIORIFIC PRECIOUS ROCKS - Christmas 2017 Limited Edition,001 Precious Rocks,#F3D7B2
678,Diorskin Forever & Ever Control Loose Powder,001,#E7D6CA
677,Fix It Colour,100 Blue,#D1D4E3
677,Fix It Colour,200 Apricot,#EEC8B9
677,Fix It Colour,300 Yellow,#EBDBB9
677,Fix It Colour,400 Green,#CEDFC6
676,Diorskin Forever Undercover,010 Ivory,#E3CAB3
676,Diorskin Forever Undercover,011 Creme,#E8D1B7
676,Diorskin Forever Undercover,020 Light Beige,#DCBDA1
676,Diorskin Forever Undercover,021 Linen,#E8CBAC
676,Diorskin Forever Undercover,022 Cameo,#E4C5B1
676,Diorskin Forever Undercover,030 Medium Beige,#D5B292
676,Diorskin Forever Undercover,031 Sand,#E7C4A1
676,Diorskin Forever Undercover,033 Apricot Beige,#DFB693
676,Diorskin Forever Undercover,040 Honey Beige,#D0A783
676,Diorskin Forever Undercover,050 Dark Beige,#C99364
676,Diorskin Forever Undercover,060 Light Mocha,#B27854
675,FIX IT,001 Light,#F0D9C6
675,FIX IT,002 Medium,#F0D4C2
675,FIX IT,003 Dark,#E4C4AD
675,FIX IT,025 Medium Beige,#DEBEA3
674,FLASH LUMINIZER,500 Pearly Vanilla,#EAC4A6
674,FLASH LUMINIZER,800 Pearly Pink,#FACBBD
673,Dior Addict Lip Maximizer,001 Pink,#FADCDC
673,Dior Addict Lip Maximizer,003 Sparkling,#F4C4C8
672,Dior Addict Ultra-Gloss,004 Tiara,#E0E4EA
672,Dior Addict Ultra-Gloss,013 Mise en Dior,#E7CDB2
672,Dior Addict Ultra-Gloss,211,#D9B6AB
672,Dior Addict Ultra-Gloss,267 So Real,#F4A9A9
672,Dior Addict Ultra-Gloss,363 Nude,#F4A2A3
672,Dior Addict Ultra-Gloss,453 Sideral,#EF9EB1
672,Dior Addict Ultra-Gloss,465 Shock,#EDA5B9
672,Dior Addict Ultra-Gloss,553 Princess,#F0889D
672,Dior Addict Ultra-Gloss,629 Mirrored,#B87569
672,Dior Addict Ultra-Gloss,643 Everdior,#E14148
672,Dior Addict Ultra-Gloss,649 Nova,#EF7472
672,Dior Addict Ultra-Gloss,653 Sequins,#EC7A86
672,Dior Addict Ultra-Gloss,656 Cosmic,#F07B83
672,Dior Addict Ultra-Gloss,662 Diorling,#DF445B
672,Dior Addict Ultra-Gloss,664 New Wave,#EA5071
672,Dior Addict Ultra-Gloss,669,#DA5E6D
672,Dior Addict Ultra-Gloss,673,#E84280
672,Dior Addict Ultra-Gloss,676 Cruise,#FE54A9
672,Dior Addict Ultra-Gloss,683 Chromic,#E15F7B
672,Dior Addict Ultra-Gloss,686 Fancy,#D04971
672,Dior Addict Ultra-Gloss,765 Ultradior,#DB2B5D
672,Dior Addict Ultra-Gloss,785 Diorama,#AD6164
671,Cheek & Lip Glow,001,#E1000F
670,DIORIFIC MATTE FLUID - Christmas Look 2017 Limited Edition,005 Charm,#AA6565
670,DIORIFIC MATTE FLUID - Christmas Look 2017 Limited Edition,006 Glory,#910924
669,DIORIFIC KHÔL,341 Pure Topaz,#E17D79
669,DIORIFIC KHÔL,671 Vibrant Tourmaline,#C95B86
669,DIORIFIC KHÔL,741 Deep Ruby,#864640
669,DIORIFIC KHÔL,751 Intense Garnet,#CD2E3A
669,DIORIFIC KHÔL,991 Bold Amethyst,#604751
668,Diorific,005 Glory,#B55758
668,Diorific,008 Mitzah,#C56C72
668,Diorific,009 Award,#E1857A
668,Diorific,013 Ange Bleu,#D00040
668,Diorific,014 Dolce Vita,#E30F25
668,Diorific,015 Broadway,#A27977
668,Diorific,021 Icône,#CE3C2F
668,Diorific,023 Diorella,#D55B74
668,Diorific,024 Liz,#CE6063
668,Diorific,025 Diorissimo,#E87379
667,Dior Addict Lipstick - Limited Edition,423 Minimal,#DC8E74
667,Dior Addict Lipstick - Limited Edition,853 Hype,#E2122D
667,Dior Addict Lipstick - Limited Edition,875 Beverly Pink,#DC2144
667,Dior Addict Lipstick - Limited Edition,955 Excessive,#410000
667,Dior Addict Lipstick - Limited Edition,465 Cruise,#EF768F
666,Dior Addict Lipstick,885 Artsy,#E32A67
666,Dior Addict Lipstick,951 Too Much,#C0011F
666,Dior Addict Lipstick,967 Gotha,#7A2335
666,Dior Addict Lipstick,974 Rebellious,#CB0428
666,Dior Addict Lipstick,138 Purity,#F49E90
666,Dior Addict Lipstick,260 Bright,#D48A86
666,Dior Addict Lipstick,266 Delight,#F28F9B
666,Dior Addict Lipstick,334 Happy,#EF7775
666,Dior Addict Lipstick,343 Spring Ball,#DB7F72
666,Dior Addict Lipstick,441 Frimousse,#F07C6E
666,Dior Addict Lipstick,451 Tribale,#EF7771
666,Dior Addict Lipstick,532 So Electric,#EB553E
666,Dior Addict Lipstick,535 Tailleur Bar,#C1807A
666,Dior Addict Lipstick,536 Lucky,#DD2B47
666,Dior Addict Lipstick,553 Smile,#E98693
666,Dior Addict Lipstick,554 It Pink,#E8485D
666,Dior Addict Lipstick,561 Wonderful,#F18592
666,Dior Addict Lipstick,578 Diorkiss,#DC485F
666,Dior Addict Lipstick,579 Must-Have,#DF525F
666,Dior Addict Lipstick,612 City Lights,#8F534E
666,Dior Addict Lipstick,623 Not Shy,#9F4F4D
666,Dior Addict Lipstick,639 Riviera,#EA4A44
666,Dior Addict Lipstick,655 Mutine,#E64B55
666,Dior Addict Lipstick,680 After Party,#BC425F
666,Dior Addict Lipstick,685 Oversize,#E9437C
666,Dior Addict Lipstick,686 Fantasy,#E15F86
666,Dior Addict Lipstick,722 True,#AA5D57
666,Dior Addict Lipstick,745 New Look,#D30C19
666,Dior Addict Lipstick,750 Rock'n Roll,#D50F38
666,Dior Addict Lipstick,871 Power,#E83144
666,Dior Addict Lipstick,881 Fashion Night,#961D4B
666,Dior Addict Lipstick,976 Be Dior,#C01552
666,Dior Addict Lipstick,983 Insoumise,#AC2B56
666,Dior Addict Lipstick,987 Black Tie,#3E0013
666,Dior Addict Lipstick,435 Dreamy,#F295A2
665,DIOR ADDICT LACQUER STICK,344 Rolling,#F19183
665,DIOR ADDICT LACQUER STICK,420 Underground,#A15C61
665,DIOR ADDICT LACQUER STICK,457 Palm Beach,#EB636B
665,DIOR ADDICT LACQUER STICK,487 Bubble,#EB5C97
665,DIOR ADDICT LACQUER STICK,550 Tease,#E47082
665,DIOR ADDICT LACQUER STICK,554 West Coast,#EA5344
665,DIOR ADDICT LACQUER STICK,570 LA Pink,#9E3F48
665,DIOR ADDICT LACQUER STICK,577 Lazy,#C86378
665,DIOR ADDICT LACQUER STICK,620 Poisonous,#8C3D3C
665,DIOR ADDICT LACQUER STICK,674 K-Kiss,#D5305F
665,DIOR ADDICT LACQUER STICK,684 Diabolo,#E60760
665,DIOR ADDICT LACQUER STICK,740 Club,#902215
665,DIOR ADDICT LACQUER STICK,744 Party Red,#E51E1A
665,DIOR ADDICT LACQUER STICK,757 American Girl,#C20516
665,DIOR ADDICT LACQUER STICK,857 Hollywood Red,#A01314
665,DIOR ADDICT LACQUER STICK,877 Turn Me Dior,#C4032B
665,DIOR ADDICT LACQUER STICK,882 Sassy,#BB0E63
665,DIOR ADDICT LACQUER STICK,904 Black Coffee,#391E1C
665,DIOR ADDICT LACQUER STICK,924 Sauvage,#602127
665,DIOR ADDICT LACQUER STICK,984 Dark Flower,#751E41
664,DIOR ADDICT LIP TATTOO,421 Natural Beige,#AD5F56
664,DIOR ADDICT LIP TATTOO,451 Natural Coral,#E55461
664,DIOR ADDICT LIP TATTOO,491 Natural Rosewood,#A76165
664,DIOR ADDICT LIP TATTOO,761 Natural Cherry,#E13D5D
664,DIOR ADDICT LIP TATTOO,771 Natural Berry,#974249
664,DIOR ADDICT LIP TATTOO,881 Natural Pink,#EC6292
663,ROUGE DIOR COLLECTION COUTURE - Christmas Look 2017 Limited Edition,999 Matte,#BA1B2B
661,ROUGE DIOR - Fall 2017 Limited Edition,426 Sensual Matte,#D58F7F
661,ROUGE DIOR - Fall 2017 Limited Edition,481 Hypnotic Matte,#B76566
661,ROUGE DIOR - Fall 2017 Limited Edition,861 Sophisticated Matte ,#B52237
661,ROUGE DIOR - Fall 2017 Limited Edition,999 Metallic,#A82628
660,Rouge Dior,028 Actrice,#E83F4A
660,Rouge Dior,047 Miss,#E40068
660,Rouge Dior,060 Première,#D36179
660,Rouge Dior,080 Red Smile,#D91920
660,Rouge Dior,207 Montaigne Matte,#BBC3C2
660,Rouge Dior,219 Rose Montaigne,#D07866
660,Rouge Dior,277 Osée,#DB7096
660,Rouge Dior,365 New World,#E06E6D
660,Rouge Dior,414 Saint Germain,#CA6863
660,Rouge Dior,434 Promenade,#AD5E56
660,Rouge Dior,458 Paris,#C15961
660,Rouge Dior,520 Feel Good,#E4003E
660,Rouge Dior,602 Visionary Matte,#2E4763
660,Rouge Dior,634 Strong Matte,#EB5959
660,Rouge Dior,642 Ready,#EA5156
660,Rouge Dior,643 Stand Out,#E84618
660,Rouge Dior,644 Sydney,#B73E42
660,Rouge Dior,652 Euphoric Matte,#ED6C7E
660,Rouge Dior,663 Désir,#D0546B
660,Rouge Dior,678 Culte,#CC4A6B
